"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 00:00","2025","11","01","00:00","","6.3","","-3.8","","48","","","","30","","4","","24.1","","87.88","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 01:00","2025","11","01","01:00","","5.6","","-3.9","","50","","","","","","0","","24.1","","87.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 02:00","2025","11","01","02:00","","6.7","","-3.4","","48","","","","18","","8","","24.1","","87.96","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 03:00","2025","11","01","03:00","","4.5","","-3.4","","56","","","","17","","9","","24.1","","87.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 04:00","2025","11","01","04:00","","9.8","","-2.0","","44","","","","23","","13","","24.1","","87.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 05:00","2025","11","01","05:00","","11.9","","-1.4","","40","","","","23","","15","","24.1","","87.90","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 06:00","2025","11","01","06:00","","11.3","","-0.8","","43","","","","23","","22","","24.1","","87.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 07:00","2025","11","01","07:00","","11.3","","0.0","","46","","","","23","","15","","24.1","","88.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 08:00","2025","11","01","08:00","","10.6","","0.7","","50","","","","28","","8","","32.2","","88.03","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 09:00","2025","11","01","09:00","","10.1","","0.9","","53","","","","14","","5","","32.2","","87.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 10:00","2025","11","01","10:00","","11.0","","1.0","","50","","","","19","","17","","24.1","","87.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 11:00","2025","11","01","11:00","","12.4","","0.8","","45","","","","19","","13","","32.2","","87.74","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 12:00","2025","11","01","12:00","","12.7","","0.9","","44","","","","19","","17","","32.2","","87.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 13:00","2025","11","01","13:00","","13.0","","1.8","","46","","","","19","","27","","32.2","","87.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 14:00","2025","11","01","14:00","","14.5","","1.5","","41","","","","19","","36","","32.2","","87.16","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 15:00","2025","11","01","15:00","","14.5","","2.0","","43","","","","21","","32","","32.2","","87.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 16:00","2025","11","01","16:00","","13.2","","2.3","","47","","","","23","","19","","32.2","","87.20","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 17:00","2025","11","01","17:00","","11.9","","3.1","","55","","","","18","","11","","24.1","","87.28","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 18:00","2025","11","01","18:00","","9.3","","5.2","","75","","","","27","","16","","24.1","","87.30","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 19:00","2025","11","01","19:00","","8.7","","5.2","","78","","","","23","","10","","24.1","","87.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 20:00","2025","11","01","20:00","","7.1","","4.5","","83","","","","24","","9","","24.1","","87.37","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 21:00","2025","11","01","21:00","","6.6","","3.4","","80","","","","27","","21","","24.1","","87.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 22:00","2025","11","01","22:00","","5.2","","1.6","","78","","","","33","","21","","24.1","","87.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-01 23:00","2025","11","01","23:00","","3.0","","0.3","","82","","","","36","","15","","24.1","","87.80","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 00:00","2025","11","02","00:00","","2.1","","-0.6","","83","","","","34","","41","","16.1","","88.06","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 01:00","2025","11","02","01:00","","1.2","","-0.7","","88","","","","33","","29","","4.8","","88.25","","","","","","Drizzle,Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 02:00","2025","11","02","02:00","","0.4","","-0.4","","94","","","","35","","21","","12.9","","88.39","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 03:00","2025","11","02","03:00","","0.0","","-1.2","","91","","","","32","","8","","24.1","","88.48","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 04:00","2025","11","02","04:00","","0.0","","-1.8","","88","","","","22","","12","","24.1","","88.49","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 05:00","2025","11","02","05:00","","-0.2","","-2.2","","87","","","","23","","17","","24.1","","88.54","","","","-5","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 06:00","2025","11","02","06:00","","-2.0","","-3.3","","91","","","","19","","10","","24.1","","88.56","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 07:00","2025","11","02","07:00","","-0.5","","-5.3","","70","","","","25","","17","","24.1","","88.50","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 08:00","2025","11","02","08:00","","0.2","","-6.4","","61","","","","24","","14","","48.3","","88.59","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 09:00","2025","11","02","09:00","","1.7","","-5.9","","57","","","","26","","18","","48.3","","88.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 10:00","2025","11","02","10:00","","3.0","","-3.5","","62","","","","28","","29","","48.3","","88.76","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 11:00","2025","11","02","11:00","","5.6","","-5.0","","47","","","","27","","34","","48.3","","88.77","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 12:00","2025","11","02","12:00","","6.7","","-8.1","","34","","","","28","","38","","32.2","","88.83","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 13:00","2025","11","02","13:00","","7.0","","-10.8","","27","","","","27","","33","","32.2","","88.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 14:00","2025","11","02","14:00","","7.0","","-9.6","","30","","","","27","","42","","32.2","","88.91","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 15:00","2025","11","02","15:00","","7.2","","-11.8","","25","","","","27","","39","","48.3","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 16:00","2025","11","02","16:00","","6.7","","-12.7","","24","","","","27","","35","","32.2","","88.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 17:00","2025","11","02","17:00","","5.4","","-12.3","","27","","","","27","","18","","32.2","","89.08","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 18:00","2025","11","02","18:00","","4.3","","-11.6","","31","","","","28","","17","","24.1","","89.11","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 19:00","2025","11","02","19:00","","3.2","","-11.2","","34","","","","27","","13","","24.1","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 20:00","2025","11","02","20:00","","2.6","","-10.7","","37","","","","27","","16","","24.1","","89.13","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 21:00","2025","11","02","21:00","","3.3","","-12.5","","31","","","","26","","17","","24.1","","89.14","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 22:00","2025","11","02","22:00","","2.4","","-12.4","","33","","","","25","","19","","24.1","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-02 23:00","2025","11","02","23:00","","1.8","","-12.4","","34","","","","25","","9","","24.1","","89.23","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 00:00","2025","11","03","00:00","","-0.1","","-12.5","","39","","","","21","","11","","24.1","","89.24","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 01:00","2025","11","03","01:00","","-0.2","","-11.7","","42","","","","","","0","","24.1","","89.24","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 02:00","2025","11","03","02:00","","4.8","","-12.0","","28","","","","26","","24","","24.1","","89.18","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 03:00","2025","11","03","03:00","","4.7","","-12.7","","27","","","","28","","22","","24.1","","89.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 04:00","2025","11","03","04:00","","2.9","","-12.1","","32","","","","25","","9","","24.1","","89.16","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 05:00","2025","11","03","05:00","","0.2","","-11.3","","42","","","","18","","7","","24.1","","89.15","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 06:00","2025","11","03","06:00","","0.9","","-11.3","","40","","","","20","","7","","24.1","","89.10","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 07:00","2025","11","03","07:00","","1.4","","-11.9","","37","","","","24","","9","","24.1","","89.07","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 08:00","2025","11","03","08:00","","1.7","","-11.9","","36","","","","23","","8","","64.4","","89.03","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 09:00","2025","11","03","09:00","","1.7","","-11.5","","37","","","","20","","5","","64.4","","89.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 10:00","2025","11","03","10:00","","3.6","","-12.2","","31","","","","25","","5","","64.4","","88.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 11:00","2025","11","03","11:00","","5.5","","-12.4","","26","","","","32","","7","","64.4","","88.91","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 12:00","2025","11","03","12:00","","6.3","","-11.6","","27","","","","23","","8","","64.4","","88.89","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 13:00","2025","11","03","13:00","","7.8","","-14.8","","19","","","","31","","5","","64.4","","88.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 14:00","2025","11","03","14:00","","8.2","","-14.8","","18","","","","14","","5","","64.4","","88.71","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 15:00","2025","11","03","15:00","","7.9","","-14.4","","19","","","","19","","6","","64.4","","88.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 16:00","2025","11","03","16:00","","6.7","","-14.2","","21","","","","15","","14","","64.4","","88.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 17:00","2025","11","03","17:00","","5.1","","-12.2","","28","","","","15","","12","","64.4","","88.60","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 18:00","2025","11","03","18:00","","4.6","","-12.0","","29","","","","14","","10","","24.1","","88.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 19:00","2025","11","03","19:00","","3.5","","-11.5","","33","","","","18","","9","","24.1","","88.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 20:00","2025","11","03","20:00","","4.3","","-11.2","","32","","","","22","","6","","24.1","","88.53","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 21:00","2025","11","03","21:00","","2.2","","-10.5","","39","","","","34","","4","","24.1","","88.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 22:00","2025","11","03","22:00","","1.0","","-9.8","","44","","","","34","","9","","24.1","","88.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-03 23:00","2025","11","03","23:00","","1.0","","-9.9","","44","","","","6","","3","","24.1","","88.48","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 00:00","2025","11","04","00:00","","1.7","","-9.8","","42","","","","31","","8","","24.1","","88.48","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 01:00","2025","11","04","01:00","","1.1","","-10.2","","43","","","","30","","5","","24.1","","88.48","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 02:00","2025","11","04","02:00","","-0.1","","-9.7","","48","","","","34","","7","","24.1","","88.52","","","","-3","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 03:00","2025","11","04","03:00","","-1.9","","-9.7","","55","","","","35","","7","","24.1","","88.57","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 04:00","2025","11","04","04:00","","-3.9","","-10.7","","59","","","","2","","8","","24.1","","88.62","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 05:00","2025","11","04","05:00","","-2.0","","-11.1","","50","","","","33","","5","","24.1","","88.69","","","","-4","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 06:00","2025","11","04","06:00","","-2.0","","-11.9","","47","","","","33","","11","","24.1","","88.78","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 07:00","2025","11","04","07:00","","-3.2","","-12.1","","51","","","","31","","4","","32.2","","88.87","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 08:00","2025","11","04","08:00","","-2.6","","-11.9","","49","","","","31","","8","","64.4","","88.95","","","","-6","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 09:00","2025","11","04","09:00","","-0.4","","-11.1","","45","","","","34","","17","","64.4","","89.04","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 10:00","2025","11","04","10:00","","2.3","","-9.8","","40","","","","34","","18","","64.4","","89.10","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 11:00","2025","11","04","11:00","","4.1","","-8.5","","39","","","","36","","13","","64.4","","89.19","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 12:00","2025","11","04","12:00","","5.0","","-8.2","","38","","","","3","","4","","64.4","","89.22","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 13:00","2025","11","04","13:00","","5.5","","-8.0","","37","","","","","","0","","64.4","","89.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 14:00","2025","11","04","14:00","","6.1","","-8.2","","35","","","","17","","5","","64.4","","89.23","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 15:00","2025","11","04","15:00","","6.2","","-8.3","","35","","","","14","","15","","64.4","","89.21","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 16:00","2025","11","04","16:00","","5.5","","-8.4","","36","","","","14","","14","","64.4","","89.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 17:00","2025","11","04","17:00","","3.7","","-8.4","","41","","","","15","","14","","64.4","","89.25","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 18:00","2025","11","04","18:00","","2.7","","-8.4","","44","","","","14","","13","","64.4","","89.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 19:00","2025","11","04","19:00","","-0.3","","-9.1","","52","","","","16","","12","","24.1","","89.31","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 20:00","2025","11","04","20:00","","0.9","","-8.9","","48","","","","18","","10","","24.1","","89.28","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 21:00","2025","11","04","21:00","","-0.7","","-9.1","","53","","","","18","","8","","24.1","","89.31","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 22:00","2025","11","04","22:00","","-1.9","","-9.6","","56","","","","","","0","","24.1","","89.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-04 23:00","2025","11","04","23:00","","-2.6","","-9.6","","59","","","","18","","6","","24.1","","89.28","","","","-5","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 00:00","2025","11","05","00:00","","-4.2","","-10.2","","64","","","","","","0","","24.1","","89.24","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 01:00","2025","11","05","01:00","","-6.3","","-11.3","","68","","","","3","","8","","24.1","","89.19","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 02:00","2025","11","05","02:00","","-4.8","","-10.5","","65","","","","","","0","","24.1","","89.15","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 03:00","2025","11","05","03:00","","-5.7","","-10.8","","67","","","","","","0","","24.1","","89.09","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 04:00","2025","11","05","04:00","","-7.3","","-11.9","","70","","","","36","","5","","24.1","","89.04","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 05:00","2025","11","05","05:00","","-5.7","","-11.0","","67","","","","9","","6","","24.1","","88.94","","","","-9","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 06:00","2025","11","05","06:00","","-5.2","","-10.1","","69","","","","23","","7","","24.1","","88.92","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 07:00","2025","11","05","07:00","","-5.2","","-9.1","","75","","","","18","","5","","24.1","","88.84","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 08:00","2025","11","05","08:00","","-4.2","","-9.2","","68","","","","","","0","","64.4","","88.77","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 09:00","2025","11","05","09:00","","-3.2","","-7.9","","70","","","","17","","10","","64.4","","88.68","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 10:00","2025","11","05","10:00","","-2.5","","-7.8","","67","","","","17","","12","","48.3","","88.60","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 11:00","2025","11","05","11:00","","-1.6","","-5.7","","74","","","","15","","18","","64.4","","88.51","","","","-7","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 12:00","2025","11","05","12:00","","-0.6","","-5.0","","72","","","","16","","10","","64.4","","88.41","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 13:00","2025","11","05","13:00","","0.4","","-4.3","","71","","","","17","","14","","64.4","","88.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 14:00","2025","11","05","14:00","","0.9","","-4.0","","70","","","","19","","8","","48.3","","88.15","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 15:00","2025","11","05","15:00","","2.8","","-2.5","","68","","","","19","","8","","48.3","","88.06","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 16:00","2025","11","05","16:00","","3.8","","-1.5","","68","","","","17","","21","","48.3","","87.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 17:00","2025","11","05","17:00","","4.0","","-0.9","","70","","","","16","","16","","48.3","","87.93","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 18:00","2025","11","05","18:00","","3.8","","-1.4","","69","","","","16","","20","","24.1","","87.88","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 19:00","2025","11","05","19:00","","3.2","","0.0","","80","","","","17","","10","","24.1","","87.80","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 20:00","2025","11","05","20:00","","3.4","","0.4","","81","","","","15","","8","","24.1","","87.73","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 21:00","2025","11","05","21:00","","3.4","","0.4","","81","","","","21","","5","","24.1","","87.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 22:00","2025","11","05","22:00","","2.6","","-1.1","","76","","","","24","","6","","24.1","","87.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-05 23:00","2025","11","05","23:00","","3.6","","-1.4","","70","","","","23","","7","","24.1","","87.61","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 00:00","2025","11","06","00:00","","2.8","","-2.0","","70","","","","22","","12","","24.1","","87.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 01:00","2025","11","06","01:00","","1.8","","-3.0","","70","","","","17","","14","","24.1","","87.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 02:00","2025","11","06","02:00","","3.1","","-2.6","","66","","","","22","","10","","24.1","","87.66","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 03:00","2025","11","06","03:00","","2.0","","-2.4","","73","","","","19","","4","","24.1","","87.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 04:00","2025","11","06","04:00","","2.6","","-2.3","","70","","","","22","","8","","24.1","","87.65","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 05:00","2025","11","06","05:00","","4.0","","-2.2","","64","","","","27","","7","","24.1","","87.67","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 06:00","2025","11","06","06:00","","4.9","","-3.4","","55","","","","23","","7","","24.1","","87.69","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 07:00","2025","11","06","07:00","","6.3","","-3.7","","49","","","","24","","9","","32.2","","87.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 08:00","2025","11","06","08:00","","9.6","","-4.0","","38","","","","28","","23","","48.3","","87.80","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 09:00","2025","11","06","09:00","","10.5","","-4.0","","36","","","","28","","23","","48.3","","87.89","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 10:00","2025","11","06","10:00","","11.9","","-3.9","","33","","","","27","","21","","48.3","","87.97","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 11:00","2025","11","06","11:00","","12.6","","-5.7","","27","","","","28","","26","","64.4","","88.02","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 12:00","2025","11","06","12:00","","13.1","","-6.8","","24","","","","27","","29","","64.4","","88.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 13:00","2025","11","06","13:00","","13.5","","-6.6","","24","","","","30","","27","","64.4","","88.10","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 14:00","2025","11","06","14:00","","13.0","","-6.6","","25","","","","28","","28","","48.3","","88.12","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 15:00","2025","11","06","15:00","","12.3","","-3.6","","33","","","","5","","17","","48.3","","88.19","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 16:00","2025","11","06","16:00","","10.2","","-3.2","","39","","","","6","","12","","32.2","","88.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 17:00","2025","11","06","17:00","","6.0","","-3.6","","50","","","","7","","11","","32.2","","88.33","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 18:00","2025","11","06","18:00","","3.8","","-3.2","","60","","","","12","","8","","24.1","","88.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 19:00","2025","11","06","19:00","","3.3","","-2.8","","64","","","","","","0","","24.1","","88.35","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 20:00","2025","11","06","20:00","","2.5","","-2.1","","71","","","","18","","4","","24.1","","88.32","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 21:00","2025","11","06","21:00","","1.3","","-2.2","","78","","","","18","","7","","24.1","","88.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 22:00","2025","11","06","22:00","","-1.7","","-3.1","","90","","","","9","","9","","24.1","","88.29","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-06 23:00","2025","11","06","23:00","","-1.3","","-2.6","","91","","","","11","","6","","16.1","","88.21","","","","-4","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-07 00:00","2025","11","07","00:00","","-2.4","","-3.0","","96","","","","10","","13","","0.4","","88.12","","","","-7","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-07 01:00","2025","11","07","01:00","","-1.6","","-1.9","","97","","","","13","","10","","0.4","","88.07","","","","-5","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-07 02:00","2025","11","07","02:00","","-1.3","","-1.6","","98","","","","12","","15","","0.8","","87.96","","","","-6","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-07 03:00","2025","11","07","03:00","","-1.3","","-1.6","","98","","","","14","","7","","1.2","","87.89","","","","-4","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-07 04:00","2025","11","07","04:00","","-1.6","","-1.9","","98","","","","14","","18","","0.4","","87.76","","","","-7","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-07 05:00","2025","11","07","05:00","","-1.2","","-1.5","","98","","","","14","","17","","0.4","","87.68","","","","-6","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-07 06:00","2025","11","07","06:00","","-1.2","","-1.4","","98","","","","10","","7","","1.2","","87.67","","","","-4","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-07 07:00","2025","11","07","07:00","","-1.3","","-1.6","","98","","","","6","","16","","0.6","","87.66","","","","-6","","Freezing Drizzle,Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2025-11-07 08:00","2025","11","07","08:00","","-1.4","","-1.7","","98","","","","3","","19","","0.4","","87.71","","","","-7","","Snow,Freezing Fog"
